Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
0.5301657105033495,0.9340019620470846,0.07877128474974437,0.13327115476197907,0.12302420729703688,0.07061314887130939,-0.25530618446560754
0.5355483382067168,0.9346665088682072,0.07914448253891014,0.13188943459238767,0.12389660590834209,0.06804773935008598,-0.2580956900557024
0.5408567821070216,0.9353264643243218,0.07949890786352279,0.13051201958174996,0.12474506555436378,0.06547833639854919,-0.2608588079222149
0.5460920607644615,0.9359817041946714,0.07983498679914916,0.12913919127808798,0.12557006691618844,0.06290519302831803,-0.2635960685349291
0.5512551910138193,0.9366321142667645,0.08015313954699688,0.1277712148307271,0.12637208496186114,0.06032853683640217,-0.26630799448775844
0.5563471827888482,0.9372775893624992,0.08045377993279922,0.12640834075015195,0.12715158798185683,0.057748573180575746,-0.2689950979749447
0.5613690355495494,0.9379180325522146,0.0807373150882393,0.1250508063054906,0.1279090369472683,0.05516548772660104,-0.27165787905479183
0.5663217433711625,0.9385533554753815,0.08100414565657775,0.12369883459137075,0.12864488620563547,0.05257944457466636,-0.27429682849308706
0.5712062828260518,0.9391834764664075,0.08125466507174317,0.12235263826745436,0.12935958162111044,0.04999059330583839,-0.2769124214562363
0.5760236238327244,0.9398083216244247,0.08148926012620233,0.12101241705679185,0.13005356217221897,0.04739906412933804,-0.2795051234063866
0.5807747223702991,0.940427823567362,0.08170831056894284,0.119678360178066,0.13072725886184033,0.04480497246258945,-0.2820753863404684
0.58546052186069,0.9410419213038391,0.08191218919318176,0.11835064641207745,0.1313810949351496,0.04220841900039133,-0.28462364963639986
0.5900819553173762,0.9416505602211858,0.08210126194287393,0.11702944391492501,0.13201548619212167,0.03960948926242834,-0.28715034134297956
0.594639939895203,0.9422536910826013,0.08227588771377017,0.11571491218853508,0.1326308402619188,0.03700825738179406,-0.2896558753196117
0.5991353816474555,0.9428512703729702,0.082436418599439,0.1144072011400481,0.13322755730252947,0.03440478419431679,-0.2921406539347425
0.6035691735012654,0.9434432597633741,0.08258319985553855,0.11310645205696684,0.13380602976594655,0.03179911908498123,-0.2946050670690179
0.6079421954941129,0.9440296258807133,0.08271656996936033,0.11181279793031633,0.1343666424850493,0.02919130056317807,-0.29704949234684147
0.6122553145801748,0.9446103400285348,0.08283686072139537,0.11052636389285254,0.13490977270999865,0.026581357073327386,-0.29947429512723844
0.6165093868855865,0.9451853782471265,0.08294439731532068,0.10924726691083689,0.13543579045328166,0.023969306287676684,-0.3018798298767503
0.6207052538891313,0.9457547205627574,0.08303949834914284,0.10797561728209898,0.13594505807917565,0.02135515807652837,-0.30426643811880866
0.6248437472369337,0.9463183514109431,0.08312247601385896,0.10671151753210066,0.13643793096901616,0.018738912176155215,-0.30663445125793093
0.6289256853679063,0.9468762589603195,0.08319363608996881,0.10545506376290412,0.13691475717822216,0.01612056087152866,-0.30898418877040695
0.6329518754308683,0.947428435160848,0.08325327807347381,0.10420634539400318,0.1373758777440228,0.013500088386452794,-0.31131595939569345
0.6369231123737019,0.947974875414736,0.08330169524570596,0.10296544575484912,0.13782162665695583,0.010877472037015815,-0.313630060711156
0.6408401806931995,0.9485155786195677,0.08333917478383754,0.10173244184149277,0.1382523311382912,0.008252681632205657,-0.31592678024818227
0.6447038529062206,0.9490505467679032,0.08336599782947413,0.10050740508475069,0.13866831154782955,0.005625681008850688,-0.31820639470196177
0.6485148915175266,0.9495797850356732,0.08338243959561521,0.09929040101139551,0.1390698816805363,0.002996427218679692,-0.3204691711860708
0.6522740476414375,0.9501033014148627,0.08338876944488438,0.09808148995137572,0.13945734869817838,0.0003648719487569811,-0.32271536652128757
0.6559820628216262,0.9506211067960907,0.08338525098553398,0.09688072671765652,0.13983101340147502,-0.0022690392699783895,-0.3249452284183409
0.6596403897928629,0.9511333158503794,0.08337213861486965,0.09568792504667872,0.14019124044129688,-0.004905889977897255,-0.3271594332514784
0.6632510333580619,0.9516401257597586,0.08334966928851162,0.0945027023211681,0.14053843494926466,-0.007546713714261345,-0.3293590032045074
0.6668147028021689,0.9521415566371004,0.08331807398281661,0.09332508633019138,0.1408728648341095,-0.010191644062740885,-0.33154418138675895
0.6703320874127092,0.9526376292477753,0.08327757838237183,0.09215510397483706,0.14119479097768878,-0.01284081324262076,-0.33371519630636526
0.6738038660068177,0.953128366205385,0.08322840295777216,0.09099277839711725,0.14150446827105237,-0.015494358554190275,-0.3358722676697649
0.6772307024348206,0.953613791202491,0.0831707631486449,0.08983813071926568,0.14180214531776314,-0.01815241849639638,-0.3380156036055527
0.6806132545721634,0.9540939301548003,0.08310486933962746,0.08869117724743943,0.1420880653262343,-0.02081513926929987,-0.3401454062896955
0.6839521662654723,0.9545688099387494,0.08303092709479298,0.08755193238959318,0.1423624654964428,-0.023482668182554685,-0.3422618669493967
0.6872480719285686,0.9550384589241793,0.08294913719168656,0.08642040731496173,0.14262557751628335,-0.026155156829344998,-0.34436516875557804
0.690501593680859,0.9555029064532795,0.08285969579836953,0.08529661113436297,0.1428776274255047,-0.02883275840226235,-0.34645548501854884
0.6937133462844565,0.9559621834354856,0.08276279445213303,0.08418054939383764,0.14311883609789242,-0.03151563135957584,-0.348532982364103
0.6968839328942099,0.9564163216365366,0.08265862027434434,0.08307222572347288,0.14334941899714868,-0.03420393560934514,-0.3505978180294275
0.700013947044961,0.9568653538607889,0.08254735602490253,0.08197164133544901,0.14356958642566794,-0.03689783377920176,-0.352650141144
0.7031039735811162,0.957309313987912,0.08242918016772541,0.08087879486869025,0.143779543675335,-0.039597491702279275,-0.3546900933561268
0.7061545878466708,0.9577482367637764,0.08230426699584545,0.07979368283900846,0.1439794910538915,-0.04230307741954075,-0.3567178083183269
0.7091663552650841,0.9581821576499191,0.08217278675310447,0.07871629995575197,0.14416962394793637,-0.04501476046853382,-0.35873341140655246
0.7121398335738677,0.9586111130590809,0.08203490563697335,0.07764663848237834,0.14435013305080527,-0.047732713577357984,-0.3607370212165775
0.7150755717168089,0.9590351401132777,0.08189078593447711,0.07658468877925631,0.1445212043679421,-0.05045711141441005,-0.3627287488407656
0.7179741086362004,0.959454276389204,0.08174058618231927,0.07553043989315918,0.14468301923359914,-0.05318812914789267,-0.36470869704002495
0.7208359759426601,0.9598685602270867,0.08158446113078587,0.07448387873616129,0.1448357545482009,-0.05592594463255812,-0.3666769620519743
0.7236616972148824,0.9602780305562738,0.08142256186229695,0.07344499047235971,0.14497958280957488,-0.0586707375247868,-0.3686336331267626
0.7264517877265193,0.9606827267848175,0.08125503589587013,0.07241375875188553,0.14511467217516452,-0.061422688757612504,-0.370578792336654
0.7292067546246817,0.9610826887570406,0.08108202726775052,0.07139016577721635,0.145241186549015,-0.06418198044172824,-0.3725125146905073
0.7319270982122938,0.9614779568742423,0.0809036765358135,0.07037419195150879,0.14535928571314802,-0.06694879690807533,-0.37443486903062234
0.7346133098727254,0.9618685717302627,0.08072012099733161,0.0693658167734022,0.14546912530695574,-0.0697233223713461,-0.37634591656422284
0.7372658740574524,0.9622545743394724,0.08053149464722903,0.06836501821645655,0.1455708569891785,-0.07250574268452528,-0.37824571225006914
0.739885268618134,0.9626360061271355,0.0803379282283814,0.06737177271293236,0.14566462851292297,-0.07529624550116329,-0.3801343050393501
0.7424719629624476,0.9630129086048683,0.08013954944670963,0.0663860559631045,0.14575058372632493,-0.07809501809419224,-0.3820117365364985
0.7450264207215426,0.9633853237051676,0.07993648285269768,0.06540784203135735,0.145828862734503,-0.08090224997913727,-0.3838780429090899
0.7475490978049576,0.9637532934462687,0.0797288500645861,0.06443710418959353,0.14589960189710313,-0.08371813061497156,-0.3857332534666079
0.750040443392507,0.9641168600267561,0.07951676977059823,0.06347381464216077,0.1459629339273299,-0.0865428502534083,-0.3875773913595156
0.7525008996579349,0.9644760657372868,0.07930035782814447,0.06251794473176363,0.14601898794855966,-0.08937659941303965,-0.3894104733544013
0.754930903139632,0.9648309531146171,0.07907972721620894,0.06156946450226074,0.14606788958662273,-0.09221957025863266,-0.39123251083560456
0.7573308826644419,0.9651815645941236,0.07885498829238047,0.060628343599606865,0.14610976098490386,-0.09507195399668891,-0.39304350823250156
0.7597012614369092,0.9655279427722323,0.07862624867780343,0.059694550549048,0.14614472090897643,-0.09793394310030192,-0.3948434645559586
0.7620424570885886,0.9658701303727663,0.07839361331227497,0.05876805281722681,0.14617288479596563,-0.10080573124143725,-0.3966323734266916
0.7643548797288335,0.9662081699226195,0.07815718471591951,0.057848817668612385,0.14619436478735445,-0.10368751071491646,-0.39841022155941735
0.7666389339283948,0.9665421040037118,0.07791706286573051,0.05693681146744046,0.1462092698144897,-0.10657947464243894,-0.40017699023920394
0.7688950190442092,0.9668719752640889,0.07767334521968734,0.05603199962387165,0.14621770564767494,-0.10948181725412993,-0.4019326555550695
0.7711235275717737,0.9671978261419755,0.07742612695709558,0.0551343473317186,0.14621977494083663,-0.11239473160671129,-0.4036771870898428
0.7733248461552207,0.9675196989797542,0.07717550094151242,0.054243819244687706,0.14621557729549212,-0.11531841064610669,-0.40541054865936665
0.7754993573584166,0.967837636250549,0.0769215575763339,0.05336037883094292,0.14620520930324607,-0.11825304942241781,-0.40713269968049237
0.7776474366075233,0.9681516800800265,0.07666438521458045,0.052483989682401436,0.146188764601787,-0.12119884085468059,-0.40884359272651755
0.779769454908096,0.9684618726137264,0.07640406990598672,0.05161461448363711,0.14616633391472758,-0.12415597919787535,-0.41054317563442755
0.7818657769018985,0.9687682557042,0.07614069568866166,0.05075221587301153,0.14613800511407143,-0.12712465721066268,-0.41223138991793273
0.7839367619382105,0.9690708710400175,0.07587434452337308,0.04989675607475662,0.14610386326312758,-0.13010506742381336,-0.41390817157319904
0.7859827645710451,0.9693697601918424,0.07560509628543736,0.04904819675774503,0.14606399065282005,-0.13309740269923942,-0.4155734514409683
0.7880041341164628,0.9696649645221812,0.07533302887582473,0.048206499280503474,0.14601846685181394,-0.1361018554434901,-0.41722715480700673
0.790001214711053,0.969956525169406,0.07505821827073338,0.04737162472979435,0.1459673687513387,-0.13911861751319293,-0.41886920140124767
0.7919743457738685,0.9702444830916162,0.07478073851302429,0.04654353378804893,0.14591077059708055,-0.14214788074392878,-0.42049950572959754
0.7939238616514407,0.9705288789921411,0.07450066181411102,0.04572218694025422,0.145848744040016,-0.14518983625419166,-0.4221179767339947
0.795850091449102,0.9708097532732423,0.07421805863494199,0.04490754460452248,0.1457813581874081,-0.1482446739847238,-0.4237245175969282
0.7977533606708788,0.9710871462543099,0.07393299749671706,0.044099566494212206,0.1457086795855061,-0.15131258513980517,-0.425319027058241
0.7996339882345458,0.9713610977166636,0.0736455454756728,0.043298212937969954,0.14563077236991756,-0.15439375723947207,-0.42690139686556544
0.8014922899429753,0.9716316473902719,0.07335576773652795,0.042503443461009385,0.1455476981754264,-0.1574883795234266,-0.42847151462450167
0.8033285767182724,0.9718988346777779,0.07306372784291577,0.041715217585018824,0.14545951623806308,-0.1605966399694947,-0.43002926226771754
0.8051431548298343,0.9721626986700164,0.0727694877744095,0.04093349478348758,0.14536628342662727,-0.1637187254737556,-0.4315745161861716
0.8069363260742874,0.9724232781551735,0.07247310794762069,0.04015823445503344,0.1452680542728462,-0.16685482197245566,-0.43310714732174227
0.8087083880911881,0.972680611648276,0.0721746472111212,0.03938939583539065,0.14516488099017097,-0.17000511482716255,-0.43462702137789966
0.8104596343170433,0.9729347373687086,0.07187416289728774,0.038626938063636075,0.14505681350934516,-0.17316978859618531,-0.4361339987220157
0.8121903533823785,0.9731856931376919,0.0715717109734749,0.03787082049198638,0.1449438995525906,-0.1763490257571252,-0.43762793380315673
0.8139008303458543,0.9734335165428811,0.07126734587517322,0.03712100219370788,0.14482618459146718,-0.17954300876727283,-0.43910867615165644
0.8155913457940224,0.9736782447938759,0.070961120705876,0.03637744239981462,0.144703711937122,-0.18275191825449463,-0.4405760695401248
0.8172621764359177,0.9739199147950977,0.07065308717651003,0.03564010028241636,0.14457652273401067,-0.18597593393899362,-0.4420299524325253
0.8189135949395657,0.9741585631093065,0.07034329567712383,0.03490893506849771,0.14444465600296877,-0.18921523415673194,-0.4434701577776936
0.8205458706237126,0.9743942260452213,0.07003179518741855,0.03418390577411826,0.1443081486152475,-0.1924699970602846,-0.44489651354751214
0.8221592675548276,0.9746269393710302,0.06971863368190782,0.033464972090277774,0.14416703548307688,-0.19574039664316475,-0.4463088410068675
0.8237540474849333,0.9748567387272358,0.06940385760930869,0.03275209311709914,0.1440213493432746,-0.19902660842834494,-0.4477069572136906
0.8253304673555187,0.9750836592556742,0.06908751241379552,0.03204522851316325,0.1438711210012257,-0.2023288042637467,-0.4490906727676311
0.8268887810490035,0.9753077358416857,0.068769642232401,0.03134433775185376,0.1437163792041606,-0.20564715571433811,-0.4504597932752789
0.8284292378450314,0.9755290028821165,0.06845029024656997,0.030649380851586704,0.1435571508203276,-0.2089818306151922,-0.45181411792577353
0.8299520845849793,0.9757474945869881,0.06812949827753195,0.029960317437754524,0.14339346065036043,-0.2123329975109816,-0.4531534413233581
0.8314575634587901,0.9759632446525005,0.06780730728275805,0.02927710777638015,0.14322533168355023,-0.21570082067841426,-0.4544775514723255
0.8329459145918459,0.976176286623341,0.06748375684577435,0.02859971163720068,0.14305278484376976,-0.21908546565668338,-0.45578623198164575
0.8344173731701968,0.9763866534724006,0.06715888582892734,0.027928089632416858,0.14287583933831957,-0.22248709261472463,-0.45707925946642214
0.8358721718106712,0.9765943779323447,0.06683273190023122,0.027262202173382894,0.14269451241693604,-0.2259058614809932,-0.45835640556197466
0.8373105390953397,0.9767994922784203,0.06650533189174258,0.02660201017154321,0.1425088195730144,-0.22934192836583,-0.459617435566307
0.8387327015308853,0.9770020286006873,0.06617672139112075,0.02594747417171989,0.14231877431933718,-0.23279545001419613,-0.4608621100883283
0.8401388808719495,0.9772020184154849,0.06584693538823704,0.025298555612677423,0.14212438856243984,-0.23626657717646002,-0.46209018263249657
0.8415292967375594,0.9773994930315898,0.06551600770878696,0.024655215654786285,0.1419256722831617,-0.2397554607090576,-0.4633014018207392
0.8429041647755648,0.9775944832826806,0.06518397147659685,0.02401741605612705,0.1417226338126222,-0.2432622468540183,-0.4644955097197967
0.8442636980693384,0.9777870197211805,0.06485085881466215,0.02338511855164327,0.14151527965907712,-0.24678708052420736,-0.4656722429998051
0.8456081067438574,0.9779771325562554,0.06451670096760163,0.022758285062534866,0.1413036145827356,-0.25033010414632295,-0.46683133251983605
0.8469375972239422,0.9781648515435233,0.06418152852104639,0.02213687807093239,0.14108764174012223,-0.2538914554532794,-0.4679725026234091
0.8482523733361582,0.9783502061357529,0.06384537116259577,0.02152086013440933,0.14086736253843973,-0.25747127012775356,-0.4690954720255138
0.8495526356507225,0.9785332253848849,0.06350825787900985,0.020910194220223808,0.1406427767658486,-0.2610696798125929,-0.4701999531832301
0.8508385823471841,0.9787139380591764,0.06317021676461611,0.020304843325493333,0.14041388246793426,-0.2646868142519951,-0.47128565296972247
0.8521104084882717,0.9788923725362874,0.06283127523840853,0.019704770843321572,0.14018067609374127,-0.2683227990686975,-0.472352271992409
0.8533683060987616,0.9790685568102943,0.06249146005834561,0.01910994055221747,0.13994315251191597,-0.2719777556854585,-0.4733995046056371
0.8546124644992118,0.9792425185344724,0.062150797264097966,0.018520316483722404,0.1397013049754016,-0.27565180201120487,-0.47442703913476136
0.8558430703713962,0.9794142850264369,0.0618093121877831,0.017935862915199302,0.13945512513060232,-0.2793450523960869,-0.47543455787184197
0.8570603073277998,0.9795838832043888,0.06146702960397389,0.01735654459822098,0.1392046031288417,-0.28305761606753527,-0.47642173667112236
0.8582643568706564,0.9797513397173289,0.061123973491187165,0.016782326325826838,0.1389497274558917,-0.28678959976592544,-0.4773882456791399
0.8594553975066967,0.9799166808182495,0.060780167308111914,0.016213173376102244,0.13869048513564816,-0.2905411047971332,-0.4783337485640748
0.8606336050760974,0.9800799324069948,0.06043563393273105,0.015649051378622325,0.13842686169138876,-0.29431222772154425,-0.479257902743004
0.8617991531989444,0.9802411200890704,0.06009039555941931,0.015089926122267049,0.13815884106922646,-0.2981030615124954,-0.48016035968723075
0.8629522121933569,0.9804002690232049,0.05974447404766545,0.014535764095543418,0.13788640591198148,-0.30191369174920346,-0.48104076404554147
0.8640929505950111,0.9805574041288706,0.059397890500581585,0.013986531778676325,0.13760953723617111,-0.3057442012565405,-0.4818987547870301
0.8652215343156962,0.9807125499672666,0.05905066553986971,0.013442196067236472,0.13732821464788697,-0.3095946670963874,-0.4827339645120796
0.8663381268074739,0.9808657307617049,0.05870281928528448,0.01290272421355171,0.13704241633214514,-0.31346516078788883,-0.48354601955329535
0.8674428889759174,0.9810169703835997,0.05835437141033565,0.012368083888510628,0.13675211910413626,-0.3173557476750387,-0.48433453989384734
0.8685359796215298,0.9811662924108737,0.058005341030741835,0.011838242987227715,0.13645729832148706,-0.32126648815406283,-0.48509913946641253
0.8696175550744795,0.9813137200759288,0.05765574684524437,0.01131316982430534,0.13615792800575177,-0.3251974360803165,-0.485839425874658
0.8706877694086584,0.9814592762931463,0.0573056070947133,0.01079283304857826,0.13585398081441155,-0.32914863919166576,-0.48655500053772865
0.871746774359675,0.9816029836460451,0.0569549396152159,0.010277201700868318,0.13554542809276773,-0.33312013847137034,-0.4872454586323117
0.8727947194143728,0.9817448643979565,0.05660376183560802,0.009766245188082737,0.13523223987938296,-0.337111968125501,-0.487910389158967
0.8738317522232871,0.9818849405462677,0.05625209066322664,0.009259933098860453,0.13491438480918264,-0.3411241568357733,-0.4885493752043399
0.8748580177489723,0.9820232337058902,0.05589994279632441,0.00875823563574711,0.13459183040136327,-0.3451567241417467,-0.4891619934223777
0.8758736592824913,0.9821597652453593,0.05554733440511773,0.008261123135268916,0.13426454277991298,-0.3492096840100708,-0.48974781468388934
0.8768788179413538,0.9822945562177187,0.055194281325021785,0.007768566328631247,0.1339324868553703,-0.3532830425614809,-0.4903064037848826
0.8778736326262355,0.9824276273538267,0.05484079909850967,0.007280536378705829,0.13359562637542852,-0.3573767975005323,-0.49083731946650205
0.8788582403242907,0.982558999102091,0.05448690289316056,0.006797004746509243,0.13325392385828402,-0.361490938972452,-0.49134011462608657
0.8798327757836435,0.982688691584151,0.05413260764252981,0.006317943365704491,0.13290734073911595,-0.3656254478327968,-0.4918143361991117
0.8807973722966969,0.9828167246983599,0.05377792778546179,0.005843324271882088,0.13255583712678326,-0.36978029858890227,-0.49225952559863734
0.8817521608950479,0.9829431180117622,0.05342287758022304,0.0053731200120298315,0.13219937212121385,-0.37395545563564825,-0.4926752183752771
0.8826972706407539,0.9830678907984536,0.053067471024538154,0.004907303515210845,0.1318379037518411,-0.3781508740642721,-0.4930609444478607
0.88363282921763,0.9831910621169029,0.05271172165401037,0.004445847814118363,0.1314713887839107,-0.38236650193336535,-0.49341622841156185
0.8845589620514216,0.9833126506932242,0.05235564289464719,0.0039887264914872855,0.13109978309076917,-0.3866022759879797,-0.4937405892609678
0.8854757926535494,0.983432674966476,0.05199924795982873,0.0035359135234810457,0.13072304156998166,-0.3908581227297467,-0.4940335406551742
0.8863834431337592,0.9835511531553431,0.05164254967220778,0.0030873830385383604,0.1303411179706779,-0.3951339604139344,-0.49429459118333113
0.8872820338429721,0.9836681032107227,0.05128556062021279,0.002643109505284622,0.1299539650716973,-0.3994296970590322,-0.4945232443364282
0.8881716832920875,0.983783542804993,0.05092829321262831,0.002203067784210674,0.12956153476024265,-0.40374522964435217,-0.49471899861796337
0.8890525086738337,0.9838974893994841,0.05057075948955138,0.001767232880672914,0.1291637778428143,-0.4080804462499537,-0.49488134778795384
0.8899246248766773,0.9840099601166462,0.0502129715420254,0.0013355804435598762,0.12876064453064942,-0.41243522082432843,-0.49500978081357283
0.8907881459038769,0.9841209719234217,0.04985494095530308,0.0009080860735934165,0.1283520838404943,-0.4168094197855689,-0.4951037822740704
0.8916431841483571,0.9842305415369313,0.04949667911836253,0.0004847256921932472,0.12793804395512076,-0.42120289813152073,-0.49516283234638536
0.8924898498428294,0.9843386853543779,0.049138197478154,0.00006547582374187599,0.1275184725460764,-0.42561549614474986,-0.49518640697539734
0.8933282522288916,0.984445419602929,0.048779507069558616,-0.0003496869737017716,0.12709331625596068,-0.43004704499172525,-0.4951739781414496
0.8941584995925488,0.9845507603431478,0.04842061850715721,-0.0007607861167159046,0.12666252069712475,-0.43449736671277533,-0.49512501393584657
0.8949806994596322,0.9846547234925677,0.04806154190602129,-0.0011678450839752341,0.12622603036290558,-0.43896627509796016,-0.49503897861124707
0.8957949568405678,0.9847573246034375,0.04770228766242476,-0.001570886538153391,0.1257837895968279,-0.4434535658227616,-0.49491533292391915
0.8966013753721134,0.9848585790083122,0.047342865984394196,-0.0019699328827011094,0.12533574206686657,-0.44795902207223204,-0.4947535343451028
0.8974000570896854,0.984958501791705,0.04698328701149942,-0.0023650061409110222,0.12488183094555766,-0.45248241286639024,-0.4945530373439919
0.8981911031283843,0.9850571078780048,0.04662356051669294,-0.0027561282946476206,0.12442199856478646,-0.4570234966396804,-0.4943132934538669
0.8989746130362258,0.9851544119455173,0.04626369622990126,-0.0031433209367025634,0.12395618685253307,-0.4615820170100274,-0.4940337516657417
0.8997506852966026,0.9852504284918163,0.04590370361694146,-0.0035266055214950775,0.12348433708338816,-0.4661577053989901,-0.49371385852799843
0.9005194172336854,0.9853451718218026,0.0455435919348657,-0.0039060033106512247,0.12300638997746564,-0.47075028017918674,-0.49335305839695
0.9012809048368936,0.9854386560261823,0.04518337032860329,-0.004281535279050236,0.12252228586135953,-0.4753594452793697,-0.4929507937789108
0.9020352429219064,0.9855308950016007,0.04482304777117705,-0.004653222187288603,0.12203196462554379,-0.4799848907782971,-0.49250650554404624
0.9027825252426415,0.9856219024644234,0.044462633023479255,-0.005021084629873686,0.12153536570381647,-0.48462629326356016,-0.49201963313350056
0.903522844591646,0.9857116919628491,0.04410213459683049,-0.0053851430776019876,0.12103242805338549,-0.48928331616649823,-0.49148961474874836
0.904256292698864,0.9858002768644782,0.043741560812535385,-0.00574541782078546,0.12052309026969653,-0.4939556088494785,-0.4909158876799551
0.904982959867776,0.9858876703127294,0.04338091999543946,-0.006101928784205454,0.12000729090116381,-0.4986428039373849,-0.4902978889215481
0.9057029357776154,0.9859738853237884,0.04302022009103418,-0.006454695914659966,0.11948496794571212,-0.5033445221332186,-0.4896350548440703
0.9064163089768275,0.9860589347254258,0.04265946892509091,-0.006803738925668345,0.11895605925497665,-0.5080603687131025,-0.48892682188911163
0.9071231669472689,0.9861428311650506,0.042298674185129406,-0.0071490773230062366,0.11842050255197217,-0.5127899336178771,-0.4881726268665686
0.9078235963571321,0.9862255871398726,0.04193784330262631,-0.007490730522185175,0.11787823529772992,-0.5175327928599474,-0.48737190701924354
0.9085176828758538,0.9863072149749054,0.04157698355700107,-0.007828717751782776,0.11732919488526704,-0.5222885070327434,-0.4865241005384302
0.9092055112746081,0.9863877268349756,0.041216102034555294,-0.008163058096527571,0.11677331862130105,-0.527056621721987,-0.4856286467979706
0.9098871651939006,0.9864671346977669,0.04085520576178993,-0.008493770378678383,0.11621054397787021,-0.5318366656179434,-0.4846849870306091
0.9105627278432862,0.9865454504354999,0.040494301345395244,-0.008820873491800364,0.11564080807677413,-0.5366281551653161,-0.48369256372956715
0.9112322812811428,0.9866226857308803,0.040133395361114696,-0.009144386045162716,0.11506404833717822,-0.5414305893090626,-0.4826508219762365
0.9118959068422183,0.9866988521269705,0.03977249413656384,-0.009464326565398537,0.11448020218310173,-0.5462434522661602,-0.48155920921814604
0.9125536849282048,0.9867739610030787,0.039411603872929295,-0.009780713389590844,0.11388920728461452,-0.5510662118086942,-0.48041717597037537
0.91320569494797,0.9868480235683883,0.03905073068971655,-0.01009356463163491,0.11329100168613174,-0.5558983185647988,-0.47922417636609216
0.9138520156413749,0.9869210508990858,0.038689880456345666,-0.010402898332618194,0.11268552358141913,-0.5607392081831816,-0.47797966800319086
0.9144927249584806,0.986993053924533,0.0383290588660001,-0.010708732397026943,0.11207271148294767,-0.5655883002720263,-0.4766831125411696
0.9151279000404285,0.9870640434252507,0.03796827145516477,-0.011011084578299878,0.11145250430719102,-0.5704449980662597,-0.47533397616085243
0.9157576170506649,0.987134030014431,0.03760752371000448,-0.011309972393759487,0.11082484161526047,-0.5753086869289554,-0.4739317303919867
0.9163819515298018,0.9872030241778383,0.03724682087405699,-0.011605413288591314,0.110189663338824,-0.5801787368853145,-0.4724758518153331
0.9170009781901249,0.9872710362510227,0.03688616807358223,-0.011897424533015245,0.10954691005212268,-0.5850545008909469,-0.4709658229531475
0.917614770838649,0.9873380764113595,0.03652557037326288,-0.012186023181762588,0.10889652313443449,-0.589935314039594,-0.4694011329716379
0.9182234023806605,0.9874041546791549,0.03616503278646899,-0.012471226072164906,0.10823844485733204,-0.5948204933934036,-0.46778127823452986
0.9188269452437551,0.9874692809640315,0.035804560033431486,-0.012753050018489169,0.10757261800597477,-0.5997093412459089,-0.46610576168294626
0.9194254706052226,0.9875334649817394,0.035444157010648784,-0.01303151144646964,0.1068989868066472,-0.6046011387561603,-0.46437409546835995
0.9200190491869501,0.9875967163406362,0.03508382832774843,-0.013306626761189514,0.10621749614330915,-0.6094951522373935,-0.46258579933315425
0.9206077504776193,0.9876590444590179,0.03472357878744113,-0.01357841198216666,0.10552809252871663,-0.6143906266653958,-0.46074040346486356
0.921191643505649,0.9877204586482807,0.03436341292813002,-0.013846883098805935,0.10483072331552043,-0.6192867919278242,-0.4588374467897717
0.9217707961210664,0.9877809680376579,0.03400333547467958,-0.014112055736150294,0.10412533763571752,-0.624182856753162,-0.45687647985073193
0.9223452755610017,0.9878405816347837,0.03364335100293806,-0.014373945413164812,0.10341188583527312,-0.6290780133411704,-0.45485706365628037
0.92291514796667,0.987899308276239,0.03328346425252851,-0.01463256731983221,0.10269032017078085,-0.6339714331997209,-0.45277877200414635
0.9234804787498431,0.9879571566668571,0.0329236799112582,-0.014887936483377944,0.10196059447252188,-0.6388622701858215,-0.4506411909382313
0.9240413323360686,0.9880141353544138,0.03256400279012496,-0.015140067650730307,0.10122266458425415,-0.6437496582572232,-0.44844392041580505
0.9245977722289608,0.9880702527377749,0.03220443779772243,-0.01538897531796021,0.10047648840971883,-0.648632711975557,-0.4461865748804987
0.9251498607977199,0.9881255170472342,0.0318449900937445,-0.01563467363646276,0.09972202633441543,-0.6535105246038142,-0.4438687849859457
0.9256976596928836,0.9881799363880681,0.031485664835182836,-0.0158771765999697,0.09895924080061415,-0.6583821717610896,-0.44149019675196394
0.9262412297294538,0.9882335187299714,0.031126467263716266,-0.01611649799227221,0.09818809658319484,-0.6632467104664843,-0.4390504728112808
0.9267806304023013,0.9882862718612717,0.03076740304227428,-0.016352651176445736,0.09740856162242002,-0.6681031748481279,-0.43654929550692784
0.9273159204028325,0.9883382034422438,0.030408477931967184,-0.016585649326451995,0.09662060645007088,-0.6729505808235074,-0.4339863655780134
0.9278471573238083,0.9883893209782895,0.03004969800426493,-0.01681550530125736,0.09582420476359975,-0.6777879235640758,-0.43136140447366983
0.9283743977058412,0.9884396318270742,0.029691069628531158,-0.017042231670561875,0.09501933352470254,-0.6826141780427561,-0.42867415518979024
0.9288976970296852,0.9884891432004316,0.02933259949545259,-0.017265840717340854,0.09420597313816852,-0.6874282991358586,-0.42592438337315897
0.9294171098922221,0.9885378621835588,0.028974294513490637,-0.017486344518874458,0.09338410734139979,-0.6922292234672764,-0.42311187744315326
0.9299326898831365,0.9885857957257311,0.028616161908839182,-0.017703754899608584,0.09255372355267258,-0.6970158685548925,-0.42023645025315115
0.9304444892506654,0.9886329506123707,0.028258209476888292,-0.01791808329866219,0.09171481359084852,-0.701787129999558,-0.4172979421140442
